LATITUDE,LONGITUDE,HourlyPrecipitation,HourlyWindSpeed,DATES
40.77898,-73.96925,0.04,7.0,2012-11-27T09:47:00
40.77898,-73.96925,0.04,7.0,2012-11-27T09:51:00
40.77898,-73.96925,0.01,8.0,2012-11-27T10:19:00
40.77898,-73.96925,0.07,6.0,2012-11-27T10:51:00
40.77898,-73.96925,0.02,11.0,2012-11-27T10:58:00
40.77898,-73.96925,0.12,6.0,2012-11-27T11:51:00
40.77898,-73.96925,0.03,6.0,2012-11-27T12:04:00
40.77898,-73.96925,0.07,5.0,2012-11-27T12:51:00
40.77898,-73.96925,0.04,6.0,2012-11-27T13:30:00
40.77898,-73.96925,0.05,5.0,2012-11-27T13:51:00
40.77898,-73.96925,0.02,6.0,2012-11-27T14:13:00
40.77898,-73.96925,0.06,7.0,2012-11-27T14:43:00
40.77898,-73.96925,0.07,7.0,2012-11-27T14:51:00
40.77898,-73.96925,0.03,6.0,2012-11-27T15:14:00
40.77898,-73.96925,0.04,6.0,2012-11-27T15:29:00
40.77898,-73.96925,0.07,5.0,2012-11-27T15:51:00
40.77898,-73.96925,0.02,6.0,2012-11-27T16:14:00
40.77898,-73.96925,0.02,5.0,2012-11-27T16:51:00
40.77898,-73.96925,0.01,7.0,2012-11-27T17:51:00
40.77898,-73.96925,0.00,10.0,2012-11-27T18:51:00
40.77898,-73.96925,0.00,6.0,2012-11-27T19:51:00
40.77898,-73.96925,0.00,6.0,2012-11-27T20:51:00
40.77898,-73.96925,0.00,7.0,2012-11-27T21:51:00
40.77898,-73.96925,0.00,10.0,2012-11-27T22:51:00
40.77898,-73.96925,0.00,8.0,2012-11-27T23:51:00
40.77898,-73.96925,0.00,6.0,2012-11-28T00:51:00
40.77898,-73.96925,0.00,5.0,2012-11-28T01:51:00
40.77898,-73.96925,0.00,6.0,2012-11-28T02:51:00
40.77898,-73.96925,0.00,3.0,2012-11-28T03:51:00
40.77898,-73.96925,0.00,5.0,2012-11-28T05:51:00
40.77898,-73.96925,0.00,3.0,2012-11-28T06:51:00
40.77898,-73.96925,0.00,3.0,2012-11-28T07:51:00
40.77898,-73.96925,0.00,3.0,2012-11-28T08:51:00
40.77898,-73.96925,0.00,7.0,2012-11-28T09:51:00
40.77898,-73.96925,0.00,0.0,2012-11-28T10:51:00
40.77898,-73.96925,0.00,7.0,2012-11-28T12:51:00
40.77898,-73.96925,0.00,7.0,2012-11-28T13:51:00
40.77898,-73.96925,0.00,8.0,2012-11-28T14:51:00
40.77898,-73.96925,0.00,10.0,2012-11-28T15:51:00
40.77898,-73.96925,0.00,7.0,2012-11-28T16:51:00
40.77898,-73.96925,0.00,7.0,2012-11-28T17:51:00
40.77898,-73.96925,0.00,5.0,2012-11-28T18:51:00
40.77898,-73.96925,0.00,5.0,2012-11-28T19:51:00
40.77898,-73.96925,0.00,5.0,2012-11-28T20:51:00
40.77898,-73.96925,0.00,6.0,2012-11-28T21:51:00
40.77898,-73.96925,0.00,9.0,2012-11-28T23:51:00
40.77898,-73.96925,0.00,9.0,2012-11-29T00:51:00
40.77898,-73.96925,0.00,6.0,2012-11-29T01:51:00
40.77898,-73.96925,0.00,6.0,2012-11-29T02:51:00
40.77898,-73.96925,0.00,8.0,2012-11-29T03:51:00
40.77898,-73.96925,0.00,6.0,2012-11-29T04:51:00
40.77898,-73.96925,0.00,7.0,2012-11-29T05:51:00
40.77898,-73.96925,0.00,6.0,2012-11-29T06:51:00
40.77898,-73.96925,0.00,6.0,2012-11-29T07:51:00
40.77898,-73.96925,0.00,3.0,2012-11-29T08:51:00
40.77898,-73.96925,0.00,5.0,2012-11-29T09:51:00
40.77898,-73.96925,0.00,9.0,2012-11-29T10:51:00
40.77898,-73.96925,0.00,5.0,2012-11-29T11:51:00
40.77898,-73.96925,0.00,5.0,2012-11-29T12:51:00
40.77898,-73.96925,0.00,8.0,2012-11-29T13:51:00
40.77898,-73.96925,0.00,8.0,2012-11-29T15:51:00
40.77898,-73.96925,0.00,8.0,2012-11-29T16:51:00
40.77898,-73.96925,0.00,10.0,2012-11-29T17:51:00
40.77898,-73.96925,0.00,8.0,2012-11-29T18:51:00
40.77898,-73.96925,0.00,11.0,2012-11-29T19:51:00
40.77898,-73.96925,0.00,3.0,2012-11-29T20:51:00
40.77898,-73.96925,0.00,5.0,2012-11-29T21:51:00
40.77898,-73.96925,0.00,6.0,2012-11-29T22:51:00
40.77898,-73.96925,0.00,5.0,2012-11-29T23:51:00
40.77898,-73.96925,0.00,3.0,2012-11-30T00:51:00
40.77898,-73.96925,0.00,0.0,2012-11-30T01:51:00
40.77898,-73.96925,0.00,7.0,2012-11-30T02:51:00
40.77898,-73.96925,0.00,5.0,2012-11-30T03:51:00
40.77898,-73.96925,0.00,0.0,2012-11-30T04:51:00
40.77898,-73.96925,0.00,3.0,2012-11-30T05:51:00
40.77898,-73.96925,0.00,0.0,2012-11-30T06:51:00
40.77898,-73.96925,0.00,0.0,2012-11-30T07:51:00
40.77898,-73.96925,0.00,3.0,2012-11-30T08:51:00
40.77898,-73.96925,0.00,7.0,2012-11-30T09:51:00
40.77898,-73.96925,0.00,3.0,2012-11-30T10:51:00
40.77898,-73.96925,0.00,8.0,2012-11-30T11:51:00
40.77898,-73.96925,0.00,6.0,2012-11-30T12:51:00
40.77898,-73.96925,0.00,5.0,2012-11-30T13:51:00
40.77898,-73.96925,0.00,7.0,2012-11-30T14:51:00
40.77898,-73.96925,0.00,8.0,2012-11-30T15:51:00
40.77898,-73.96925,0.00,8.0,2012-11-30T16:51:00
40.77898,-73.96925,0.00,5.0,2012-11-30T17:51:00
40.77898,-73.96925,0.00,0.0,2012-11-30T18:51:00
40.77898,-73.96925,0.00,7.0,2012-11-30T19:51:00
40.77898,-73.96925,0.00,8.0,2012-11-30T20:51:00
40.77898,-73.96925,0.00,16.0,2012-11-30T21:51:00
40.77898,-73.96925,0.00,14.0,2012-11-30T22:51:00
40.77898,-73.96925,0.00,13.0,2012-11-30T23:51:00
40.77898,-73.96925,0.00,10.0,2012-12-01T00:51:00
40.77898,-73.96925,0.00,11.0,2012-12-01T01:51:00
40.77898,-73.96925,0.00,9.0,2012-12-01T02:51:00
40.77898,-73.96925,0.00,13.0,2012-12-01T03:51:00
40.77898,-73.96925,0.00,13.0,2012-12-01T04:51:00
40.77898,-73.96925,0.00,9.0,2012-12-01T05:51:00
40.77898,-73.96925,0.00,10.0,2012-12-01T06:51:00
40.77898,-73.96925,0.00,9.0,2012-12-01T07:51:00
40.77898,-73.96925,0.00,8.0,2012-12-01T08:51:00
40.77898,-73.96925,0.00,7.0,2012-12-01T09:51:00
40.77898,-73.96925,0.00,11.0,2012-12-01T10:51:00
40.77898,-73.96925,0.00,14.0,2012-12-01T11:51:00
40.77898,-73.96925,0.00,9.0,2012-12-01T12:51:00
40.77898,-73.96925,0.00,11.0,2012-12-01T13:51:00
40.77898,-73.96925,0.00,6.0,2012-12-01T14:51:00
40.77898,-73.96925,0.00,11.0,2012-12-01T15:51:00
40.77898,-73.96925,0.00,7.0,2012-12-01T16:51:00
40.77898,-73.96925,0.00,9.0,2012-12-01T17:51:00
40.77898,-73.96925,0.00,3.0,2012-12-01T18:51:00
40.77898,-73.96925,0.00,8.0,2012-12-01T19:51:00
40.77898,-73.96925,0.00,9.0,2012-12-01T20:51:00
40.77898,-73.96925,0.00,5.0,2012-12-01T21:51:00
40.77898,-73.96925,0.00,5.0,2012-12-01T22:51:00
40.77898,-73.96925,0.00,6.0,2012-12-01T23:51:00
40.77898,-73.96925,0.00,3.0,2012-12-02T00:51:00
40.77898,-73.96925,0.00,5.0,2012-12-02T01:51:00
40.77898,-73.96925,0.00,0.0,2012-12-02T02:51:00
40.77898,-73.96925,0.00,5.0,2012-12-02T03:51:00
40.77898,-73.96925,0.00,3.0,2012-12-02T04:51:00
40.77898,-73.96925,0.00,0.0,2012-12-02T05:51:00
40.77898,-73.96925,0.00,0.0,2012-12-02T06:51:00
40.77898,-73.96925,0.00,0.0,2012-12-02T07:51:00
40.77898,-73.96925,0.00,0.0,2012-12-02T08:51:00
40.77898,-73.96925,0.00,6.0,2012-12-02T09:51:00
40.77898,-73.96925,0.00,0.0,2012-12-02T10:51:00
40.77898,-73.96925,0.00,0.0,2012-12-02T11:51:00
40.77898,-73.96925,0.00,5.0,2012-12-02T12:51:00
40.77898,-73.96925,0.00,0.0,2012-12-02T13:51:00
40.77898,-73.96925,0.00,0.0,2012-12-02T14:51:00
40.77898,-73.96925,0.00,5.0,2012-12-02T15:51:00
40.77898,-73.96925,0.00,3.0,2012-12-02T16:51:00
40.77898,-73.96925,0.00,5.0,2012-12-02T17:51:00
40.77898,-73.96925,0.00,3.0,2012-12-02T18:51:00
40.77898,-73.96925,0.00,3.0,2012-12-02T19:51:00
40.77898,-73.96925,0.04,8.0,2012-12-02T21:51:00
40.77898,-73.96925,0,5.0,2012-12-02T22:51:00
40.77898,-73.96925,0,9.0,2012-12-02T23:51:00
40.77898,-73.96925,0.00,11.0,2012-12-03T00:51:00
40.77898,-73.96925,0.00,3.0,2012-12-03T01:51:00
40.77898,-73.96925,0.00,3.0,2012-12-03T03:51:00
40.77898,-73.96925,0.00,3.0,2012-12-03T05:51:00
40.77898,-73.96925,0.00,3.0,2012-12-03T06:51:00
40.77898,-73.96925,0.00,3.0,2012-12-03T07:51:00
40.77898,-73.96925,0.00,5.0,2012-12-03T08:51:00
40.77898,-73.96925,0.00,3.0,2012-12-03T10:51:00
40.77898,-73.96925,0.00,0.0,2012-12-03T11:51:00
40.77898,-73.96925,0.00,5.0,2012-12-03T12:51:00
40.77898,-73.96925,0.00,6.0,2012-12-03T13:51:00
40.77898,-73.96925,0.00,6.0,2012-12-03T14:51:00
40.77898,-73.96925,0.00,5.0,2012-12-03T15:51:00
40.77898,-73.96925,0.00,0.0,2012-12-03T16:51:00
40.77898,-73.96925,0.00,3.0,2012-12-03T17:51:00
40.77898,-73.96925,0.00,3.0,2012-12-03T18:51:00
40.77898,-73.96925,0.00,3.0,2012-12-03T19:51:00
40.77898,-73.96925,0.00,5.0,2012-12-03T20:51:00
40.77898,-73.96925,0.00,3.0,2012-12-03T21:51:00
40.77898,-73.96925,0.00,6.0,2012-12-03T22:51:00
40.77898,-73.96925,0.00,0.0,2012-12-03T23:51:00
40.77898,-73.96925,0.00,0.0,2012-12-04T00:51:00
40.77898,-73.96925,0.00,3.0,2012-12-04T01:51:00
40.77898,-73.96925,0.00,3.0,2012-12-04T02:51:00
40.77898,-73.96925,0.00,5.0,2012-12-04T03:51:00
40.77898,-73.96925,0.00,3.0,2012-12-04T04:51:00
40.77898,-73.96925,0,0.0,2012-12-04T05:51:00
40.77898,-73.96925,0,5.0,2012-12-04T05:58:00
40.77898,-73.96925,0.04,5.0,2012-12-04T06:49:00
40.77898,-73.96925,0.04,5.0,2012-12-04T06:51:00
40.77898,-73.96925,0,3.0,2012-12-04T06:58:00
40.77898,-73.96925,0,5.0,2012-12-04T07:07:00
40.77898,-73.96925,0.01,0.0,2012-12-04T07:37:00
40.77898,-73.96925,0.02,5.0,2012-12-04T07:51:00
40.77898,-73.96925,0,0.0,2012-12-04T08:51:00
40.77898,-73.96925,0,3.0,2012-12-04T09:25:00
40.77898,-73.96925,0.01,0.0,2012-12-04T09:35:00
40.77898,-73.96925,0.01,0.0,2012-12-04T09:42:00
40.77898,-73.96925,0.01,0.0,2012-12-04T09:51:00
40.77898,-73.96925,0.00,3.0,2012-12-04T10:51:00
40.77898,-73.96925,0.00,6.0,2012-12-04T11:51:00
40.77898,-73.96925,0.00,0.0,2012-12-04T12:51:00
40.77898,-73.96925,0.00,6.0,2012-12-04T13:51:00
40.77898,-73.96925,0.00,8.0,2012-12-04T14:51:00
40.77898,-73.96925,0.00,6.0,2012-12-04T15:51:00
40.77898,-73.96925,0.00,0.0,2012-12-04T16:51:00
40.77898,-73.96925,0.00,0.0,2012-12-04T17:51:00
40.77898,-73.96925,0.00,0.0,2012-12-04T18:51:00
40.77898,-73.96925,0.00,3.0,2012-12-04T19:51:00
40.77898,-73.96925,0.00,0.0,2012-12-04T20:51:00
40.77898,-73.96925,0.00,0.0,2012-12-04T21:51:00
40.77898,-73.96925,0.00,5.0,2012-12-04T22:51:00
40.77898,-73.96925,0.00,7.0,2012-12-04T23:51:00
40.77898,-73.96925,0.00,0.0,2012-12-05T00:51:00
40.77898,-73.96925,0.00,5.0,2012-12-05T01:51:00
40.77898,-73.96925,0,10.0,2012-12-05T02:51:00
40.77898,-73.96925,0,6.0,2012-12-05T03:51:00
40.77898,-73.96925,0,7.0,2012-12-05T04:51:00
40.77898,-73.96925,0,7.0,2012-12-05T05:08:00
40.77898,-73.96925,0.00,3.0,2012-12-05T05:51:00
40.77898,-73.96925,0.00,7.0,2012-12-05T06:51:00
40.77898,-73.96925,0.00,7.0,2012-12-05T07:51:00
40.77898,-73.96925,0.00,11.0,2012-12-05T08:51:00
40.77898,-73.96925,0.00,7.0,2012-12-05T09:51:00
40.77898,-73.96925,0.00,5.0,2012-12-05T10:51:00
40.77898,-73.96925,0.00,10.0,2012-12-05T11:51:00
40.77898,-73.96925,0.00,9.0,2012-12-05T12:51:00
40.77898,-73.96925,0.00,10.0,2012-12-05T13:51:00
40.77898,-73.96925,0.00,11.0,2012-12-05T14:51:00
40.77898,-73.96925,0.00,3.0,2012-12-05T15:51:00
40.77898,-73.96925,0.00,11.0,2012-12-05T16:51:00
40.77898,-73.96925,0.00,17.0,2012-12-05T17:51:00
40.77898,-73.96925,0.00,15.0,2012-12-05T18:51:00
40.77898,-73.96925,0.00,11.0,2012-12-05T19:51:00
40.77898,-73.96925,0.00,0.0,2012-12-05T20:51:00
40.77898,-73.96925,0.00,10.0,2012-12-05T21:51:00
40.77898,-73.96925,0.00,10.0,2012-12-05T22:51:00
40.77898,-73.96925,0.00,3.0,2012-12-05T23:51:00
40.77898,-73.96925,0.00,11.0,2012-12-06T00:51:00
40.77898,-73.96925,0.00,3.0,2012-12-06T01:51:00
40.77898,-73.96925,0.00,3.0,2012-12-06T02:51:00
40.77898,-73.96925,0.00,6.0,2012-12-06T04:51:00
40.77898,-73.96925,0.00,5.0,2012-12-06T05:51:00
40.77898,-73.96925,0.00,0.0,2012-12-06T06:51:00
40.77898,-73.96925,0.00,8.0,2012-12-06T08:51:00
40.77898,-73.96925,0.00,3.0,2012-12-06T09:51:00
40.77898,-73.96925,0.00,5.0,2012-12-06T10:51:00
40.77898,-73.96925,0.00,0.0,2012-12-06T11:51:00
40.77898,-73.96925,0.00,0.0,2012-12-06T12:51:00
40.77898,-73.96925,0.00,5.0,2012-12-06T13:51:00
40.77898,-73.96925,0.00,3.0,2012-12-06T14:51:00
40.77898,-73.96925,0.00,0.0,2012-12-06T15:51:00
40.77898,-73.96925,0.00,0.0,2012-12-06T16:51:00
40.77898,-73.96925,0.00,0.0,2012-12-06T17:51:00
40.77898,-73.96925,0.00,3.0,2012-12-06T18:51:00
40.77898,-73.96925,0.00,5.0,2012-12-06T19:51:00
40.77898,-73.96925,0.00,3.0,2012-12-06T20:51:00
40.77898,-73.96925,0.00,0.0,2012-12-06T21:51:00
40.77898,-73.96925,0.00,3.0,2012-12-06T22:51:00
40.77898,-73.96925,0.00,5.0,2012-12-06T23:51:00
40.77898,-73.96925,0.00,6.0,2012-12-07T00:51:00
40.77898,-73.96925,0.00,8.0,2012-12-07T01:51:00
40.77898,-73.96925,0.00,6.0,2012-12-07T02:51:00
40.77898,-73.96925,0.00,5.0,2012-12-07T03:51:00
40.77898,-73.96925,0.00,3.0,2012-12-07T05:51:00
40.77898,-73.96925,0.00,3.0,2012-12-07T06:51:00
40.77898,-73.96925,0.00,0.0,2012-12-07T07:51:00
40.77898,-73.96925,0.00,0.0,2012-12-07T08:51:00
40.77898,-73.96925,0,0.0,2012-12-07T09:18:00
40.77898,-73.96925,0.01,3.0,2012-12-07T09:51:00
40.77898,-73.96925,0,0.0,2012-12-07T10:51:00
40.77898,-73.96925,0.02,0.0,2012-12-07T11:51:00
40.77898,-73.96925,0,0.0,2012-12-07T12:12:00
40.77898,-73.96925,0.01,0.0,2012-12-07T12:21:00
40.77898,-73.96925,0.01,0.0,2012-12-07T12:32:00
40.77898,-73.96925,0.02,3.0,2012-12-07T12:43:00
40.77898,-73.96925,0.02,0.0,2012-12-07T12:51:00
40.77898,-73.96925,0.02,3.0,2012-12-07T13:51:00
40.77898,-73.96925,0.01,3.0,2012-12-07T14:51:00
40.77898,-73.96925,0.01,5.0,2012-12-07T15:30:00
40.77898,-73.96925,0.01,6.0,2012-12-07T15:51:00
40.77898,-73.96925,0,0.0,2012-12-07T16:36:00
40.77898,-73.96925,0.01,3.0,2012-12-07T16:51:00
40.77898,-73.96925,0,0.0,2012-12-07T17:51:00
40.77898,-73.96925,0,0.0,2012-12-07T18:12:00
40.77898,-73.96925,0.02,0.0,2012-12-07T18:51:00
40.77898,-73.96925,0.01,5.0,2012-12-07T19:09:00
40.77898,-73.96925,0.02,5.0,2012-12-07T19:40:00
40.77898,-73.96925,0.01,3.0,2012-12-07T19:51:00
40.77898,-73.96925,0,0.0,2012-12-07T20:51:00
40.77898,-73.96925,0.00,0.0,2012-12-07T21:51:00
40.77898,-73.96925,0.00,0.0,2012-12-07T22:51:00
40.77898,-73.96925,0.01,3.0,2012-12-07T23:51:00
40.77898,-73.96925,0.01,0.0,2012-12-08T00:03:00
40.77898,-73.96925,0.04,3.0,2012-12-08T00:18:00
40.77898,-73.96925,0.13,0.0,2012-12-08T00:51:00
40.77898,-73.96925,0.13,3.0,2012-12-08T01:51:00
40.77898,-73.96925,0.07,0.0,2012-12-08T02:28:00
40.77898,-73.96925,0.07,0.0,2012-12-08T02:41:00
40.77898,-73.96925,0.05,3.0,2012-12-08T02:51:00
40.77898,-73.96925,0,3.0,2012-12-08T03:20:00
40.77898,-73.96925,0,6.0,2012-12-08T03:31:00
40.77898,-73.96925,0.01,5.0,2012-12-08T03:51:00
40.77898,-73.96925,0,5.0,2012-12-08T04:51:00
40.77898,-73.96925,0,5.0,2012-12-08T05:51:00
40.77898,-73.96925,0.00,5.0,2012-12-08T06:51:00
40.77898,-73.96925,0.00,5.0,2012-12-08T07:51:00
40.77898,-73.96925,0.00,3.0,2012-12-08T08:51:00
40.77898,-73.96925,0.00,0.0,2012-12-08T09:51:00
40.77898,-73.96925,0.00,0.0,2012-12-08T10:51:00
40.77898,-73.96925,0.00,0.0,2012-12-08T11:51:00
40.77898,-73.96925,0.00,6.0,2012-12-08T12:51:00
40.77898,-73.96925,0.00,6.0,2012-12-08T13:51:00
40.77898,-73.96925,0.00,0.0,2012-12-08T14:51:00
40.77898,-73.96925,0.00,3.0,2012-12-08T15:51:00
40.77898,-73.96925,0.00,0.0,2012-12-08T16:51:00
40.77898,-73.96925,0.00,3.0,2012-12-08T17:51:00
40.77898,-73.96925,0.00,3.0,2012-12-08T18:51:00
40.77898,-73.96925,0.00,3.0,2012-12-08T19:51:00
40.77898,-73.96925,0.00,6.0,2012-12-08T20:51:00
40.77898,-73.96925,0.00,0.0,2012-12-08T21:51:00
40.77898,-73.96925,0,5.0,2012-12-08T22:09:00
40.77898,-73.96925,0.02,8.0,2012-12-08T22:51:00
40.77898,-73.96925,0.02,0.0,2012-12-08T23:51:00
40.77898,-73.96925,0,0.0,2012-12-09T00:51:00
40.77898,-73.96925,0,0.0,2012-12-09T01:51:00
40.77898,-73.96925,0.00,6.0,2012-12-09T02:51:00
40.77898,-73.96925,0.00,3.0,2012-12-09T03:51:00
40.77898,-73.96925,0.00,5.0,2012-12-09T04:51:00
40.77898,-73.96925,0.00,8.0,2012-12-09T05:51:00
40.77898,-73.96925,0.00,8.0,2012-12-09T06:51:00
40.77898,-73.96925,0.00,8.0,2012-12-09T07:51:00
40.77898,-73.96925,0.00,13.0,2012-12-09T08:51:00
40.77898,-73.96925,0.00,5.0,2012-12-09T09:51:00
40.77898,-73.96925,0,10.0,2012-12-09T10:51:00
40.77898,-73.96925,0.01,9.0,2012-12-09T11:51:00
40.77898,-73.96925,0,3.0,2012-12-09T12:51:00
40.77898,-73.96925,0,7.0,2012-12-09T13:51:00
40.77898,-73.96925,0,8.0,2012-12-09T14:51:00
40.77898,-73.96925,0.01,10.0,2012-12-09T15:51:00
40.77898,-73.96925,0,3.0,2012-12-09T16:51:00
40.77898,-73.96925,0.03,9.0,2012-12-09T17:51:00
40.77898,-73.96925,0.00,7.0,2012-12-09T18:51:00
40.77898,-73.96925,0.01,9.0,2012-12-09T19:11:00
40.77898,-73.96925,0.02,8.0,2012-12-09T19:44:00
40.77898,-73.96925,0.02,7.0,2012-12-09T19:51:00
40.77898,-73.96925,0,7.0,2012-12-09T19:59:00
40.77898,-73.96925,0.01,8.0,2012-12-09T20:17:00
40.77898,-73.96925,0.01,6.0,2012-12-09T20:26:00
40.77898,-73.96925,0.02,6.0,2012-12-09T20:51:00
40.77898,-73.96925,0,10.0,2012-12-09T21:51:00
40.77898,-73.96925,0.02,8.0,2012-12-09T22:32:00
40.77898,-73.96925,0.02,9.0,2012-12-09T22:42:00
40.77898,-73.96925,0.03,10.0,2012-12-09T22:51:00
40.77898,-73.96925,0,6.0,2012-12-09T23:07:00
40.77898,-73.96925,0.05,8.0,2012-12-09T23:30:00
40.77898,-73.96925,0.06,7.0,2012-12-09T23:51:00
40.77898,-73.96925,0.01,5.0,2012-12-10T00:51:00
40.77898,-73.96925,0.00,7.0,2012-12-10T01:51:00
40.77898,-73.96925,0.00,5.0,2012-12-10T02:51:00
40.77898,-73.96925,0.01,0.0,2012-12-10T03:46:00
40.77898,-73.96925,0.01,3.0,2012-12-10T03:51:00
40.77898,-73.96925,0.00,0.0,2012-12-10T04:51:00
40.77898,-73.96925,0.00,0.0,2012-12-10T05:49:00
40.77898,-73.96925,0.00,0.0,2012-12-10T06:51:00
40.77898,-73.96925,0.00,3.0,2012-12-10T07:51:00
40.77898,-73.96925,0.00,3.0,2012-12-10T08:51:00
40.77898,-73.96925,0.00,6.0,2012-12-10T09:51:00
40.77898,-73.96925,0,0.0,2012-12-10T10:27:00
40.77898,-73.96925,0.01,0.0,2012-12-10T10:40:00
40.77898,-73.96925,0.01,8.0,2012-12-10T10:51:00
40.77898,-73.96925,0.00,5.0,2012-12-10T11:51:00
40.77898,-73.96925,0.00,5.0,2012-12-10T12:51:00
40.77898,-73.96925,0.00,6.0,2012-12-10T13:51:00
40.77898,-73.96925,0,0.0,2012-12-10T14:04:00
40.77898,-73.96925,0,7.0,2012-12-10T14:32:00
40.77898,-73.96925,0,7.0,2012-12-10T14:51:00
40.77898,-73.96925,0.00,0.0,2012-12-10T15:51:00
40.77898,-73.96925,0.00,0.0,2012-12-10T16:51:00
40.77898,-73.96925,0.00,5.0,2012-12-10T17:51:00
40.77898,-73.96925,0.00,3.0,2012-12-10T18:51:00
40.77898,-73.96925,0.00,3.0,2012-12-10T19:51:00
40.77898,-73.96925,0.00,6.0,2012-12-10T20:51:00
40.77898,-73.96925,0.00,8.0,2012-12-10T21:51:00
40.77898,-73.96925,0.00,5.0,2012-12-10T23:51:00
40.77898,-73.96925,0.01,7.0,2012-12-11T00:51:00
40.77898,-73.96925,0.01,9.0,2012-12-11T01:51:00
40.77898,-73.96925,0.01,9.0,2012-12-11T02:48:00
40.77898,-73.96925,0.01,9.0,2012-12-11T02:51:00
40.77898,-73.96925,0,5.0,2012-12-11T03:51:00
40.77898,-73.96925,0.00,5.0,2012-12-11T04:51:00
40.77898,-73.96925,0,6.0,2012-12-11T05:51:00
40.77898,-73.96925,0.02,5.0,2012-12-11T06:51:00
40.77898,-73.96925,0.01,6.0,2012-12-11T07:51:00
40.77898,-73.96925,0.00,6.0,2012-12-11T08:51:00
40.77898,-73.96925,0.00,7.0,2012-12-11T09:51:00
40.77898,-73.96925,0.00,7.0,2012-12-11T10:51:00
40.77898,-73.96925,0.00,7.0,2012-12-11T11:51:00
40.77898,-73.96925,0.00,7.0,2012-12-11T12:51:00
40.77898,-73.96925,0.00,6.0,2012-12-11T13:51:00
40.77898,-73.96925,0.00,7.0,2012-12-11T14:51:00
40.77898,-73.96925,0.00,3.0,2012-12-11T15:51:00
40.77898,-73.96925,0.00,0.0,2012-12-11T16:51:00
40.77898,-73.96925,0.00,6.0,2012-12-11T17:51:00
40.77898,-73.96925,0.00,0.0,2012-12-11T18:51:00
40.77898,-73.96925,0.00,5.0,2012-12-11T19:51:00
40.77898,-73.96925,0.00,7.0,2012-12-11T21:51:00
40.77898,-73.96925,0.00,7.0,2012-12-11T22:51:00
40.77898,-73.96925,0.00,3.0,2012-12-11T23:51:00
40.77898,-73.96925,0.00,0.0,2012-12-12T00:51:00
40.77898,-73.96925,0.00,3.0,2012-12-12T01:51:00
40.77898,-73.96925,0.00,0.0,2012-12-12T02:51:00
40.77898,-73.96925,0.00,3.0,2012-12-12T03:51:00
40.77898,-73.96925,0.00,5.0,2012-12-12T04:51:00
40.77898,-73.96925,0.00,0.0,2012-12-12T05:51:00
40.77898,-73.96925,0.00,5.0,2012-12-12T06:51:00
40.77898,-73.96925,0.00,0.0,2012-12-12T07:51:00
40.77898,-73.96925,0.00,5.0,2012-12-12T08:51:00
40.77898,-73.96925,0.00,5.0,2012-12-12T09:51:00
40.77898,-73.96925,0.00,5.0,2012-12-12T10:51:00
40.77898,-73.96925,0.00,7.0,2012-12-12T11:51:00
40.77898,-73.96925,0.00,6.0,2012-12-12T12:51:00
40.77898,-73.96925,0.00,3.0,2012-12-12T13:51:00
40.77898,-73.96925,0.00,8.0,2012-12-12T14:51:00
40.77898,-73.96925,0.00,0.0,2012-12-12T15:51:00
40.77898,-73.96925,0.00,3.0,2012-12-12T16:51:00
40.77898,-73.96925,0.00,3.0,2012-12-12T17:51:00
40.77898,-73.96925,0.00,3.0,2012-12-12T18:51:00
40.77898,-73.96925,0.00,0.0,2012-12-12T19:51:00
40.77898,-73.96925,0.00,5.0,2012-12-12T20:51:00
40.77898,-73.96925,0.00,3.0,2012-12-12T21:51:00
40.77898,-73.96925,0.00,3.0,2012-12-12T22:51:00
40.77898,-73.96925,0.00,3.0,2012-12-12T23:51:00
40.77898,-73.96925,0.00,0.0,2012-12-13T00:51:00
40.77898,-73.96925,0.00,5.0,2012-12-13T01:51:00
40.77898,-73.96925,0.00,3.0,2012-12-13T02:51:00
40.77898,-73.96925,0.00,0.0,2012-12-13T03:51:00
40.77898,-73.96925,0.00,0.0,2012-12-13T04:51:00
40.77898,-73.96925,0.00,0.0,2012-12-13T05:51:00
40.77898,-73.96925,0.00,0.0,2012-12-13T06:51:00
40.77898,-73.96925,0.00,3.0,2012-12-13T07:51:00
40.77898,-73.96925,0.00,6.0,2012-12-13T08:51:00
40.77898,-73.96925,0.00,7.0,2012-12-13T10:51:00
40.77898,-73.96925,0.00,7.0,2012-12-13T11:51:00
40.77898,-73.96925,0.00,0.0,2012-12-13T12:51:00
40.77898,-73.96925,0.00,0.0,2012-12-13T13:51:00
40.77898,-73.96925,0.00,0.0,2012-12-13T14:51:00
40.77898,-73.96925,0.00,0.0,2012-12-13T15:51:00
40.77898,-73.96925,0.00,0.0,2012-12-13T16:51:00
40.77898,-73.96925,0.00,0.0,2012-12-13T17:51:00
40.77898,-73.96925,0.00,0.0,2012-12-13T18:51:00
40.77898,-73.96925,0.00,0.0,2012-12-13T19:51:00
40.77898,-73.96925,0.00,0.0,2012-12-13T20:51:00
40.77898,-73.96925,0.00,0.0,2012-12-13T21:51:00
40.77898,-73.96925,0.00,3.0,2012-12-13T22:51:00
40.77898,-73.96925,0.00,0.0,2012-12-13T23:51:00
40.77898,-73.96925,0.00,6.0,2012-12-14T00:51:00
40.77898,-73.96925,0.00,5.0,2012-12-14T01:51:00
